Thi,,,,,,
9509,Yami no Purple Eye,"Horror, Music, Mystery, Psychological, Shoujo, Supernatural",Music,1,5.35,500
29347,20-dai no Heya-hen,Slice of Life,Special,1,5.34,733
32813,2010,Music,Music,1,5.34,217
32377,Azure Nihon Data Center,Action,ONA,1,5.33,350
30782,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody",TV,12,5.34,35004
30433,Eat You Up/Bunny,Music,Music,1,5.34,116
1455,Makai Tenshou,"Action, Historical, Samurai, Supernatural",OVA,2,5.34,3970
6827,Suzume no Oyado,Fantasy,Movie,1,5.34,359
12521,Tentoumushi no Otomurai,Music,Music,1,5.34,309
30850,UFO Gakuen no Himitsu,"Sci-Fi, Space",Movie,1,5.34,1351
33512,Animegatari x Ghost in the Shell Collab Eizou,"Comedy, Sci-Fi",ONA,1,5.33,580
6856,Aoi Chou,Music,Music,1,5.33,810
28245,Ari-chan,"Comedy, Music",Movie,1,5.33,163
17395,Ark IX,Action,OVA,1,5.33,5308
6090,Hon Ran,"Action, Magic, Martial Arts",OVA,1,5.33,781
1833,Hyper-Psychic Geo Garaga,"Action, Adventure, Sci-Fi",Movie,1,5.33,674
30948,Kowabon,Horror,TV,13,5.33,21026
24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,"Comedy, Slice of Life",ONA,1,5.33,197
27785,Doamaiger D,"Action, Comedy, Mecha",TV,13,5.34,929
6847,Gulliver Funtouki,Adventure,Movie,1,5.32,340
28045,Kogane no Hana,"Action, Adventure, Fantasy, Historical",Movie,1,5.32,145
2362,Run=Dim,"Action, Mecha, Sci-Fi",TV,13,5.32,1017
33113,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",TV,12,5.32,12594
3695,Spectral Force Chronicle Divergence,Fantasy,OVA,1,5.32,410
29455,Cabbage UFO,"Kids, Music",Music,1,5.31,103
2022,Fight!!,"Action, Fantasy, Supernatural",OVA,1,5.31,581
33572,Idol Memories,Music,TV,12,5.31,5027
6829,Izakaya no Ichiya,Action,Movie,1,5.31,406
30327,New York Trip,Dementia,Movie,1,5.31,131
23759,Oira no Ski,"Comedy, Sports",Movie,1,5.31,201
2796,Afro-Ken,"Comedy, Kids",OVA,1,5.3,2199
30393,Hana no Hanashi,Slice of Life,Movie,1,5.3,104
31244,Makura no Danshi: Sono Ato no Makura no Danshi,Shoujo,Special,1,5.3,1432
30076,Roba Chotto Suneta,Music,Music,1,5.3,107
2219,Ryokunohara Meikyuu,"Dementia, Drama, Psychological, Romance, Shounen Ai",OVA,1,5.3,2084
28953,Sougiya to Inu,"Dementia, Horror",Movie,1,5.3,292
29904,Yellow,Psychological,Movie,1,5.3,144
21179,Dragon Fist,"Action, Martial Arts, Shoujo",OVA,1,5.29,296
31491,Hantsu x Trash,"Comedy, Ecchi, Romance, School, Seinen, Sports",OVA,3,5.29,6850
1053,Tokyo Daigaku Monogatari,"Comedy, Drama, Ecchi, Romance, School",OVA,2,5.29,1493
10743,Tora-chan no Kankan Mushi,Drama,Movie,1,5.29,335
10639,Deva Zan,"Action, Fantasy",Special,1,5.28,1547
31262,Ghost,Dementia,Movie,1,5.28,136
3516,Hal &amp; Bons,"Comedy, Slice of Life",OVA,5,5.28,356
11579,Jubilee,"Dementia, Music",Music,1,5.28,460
30430,Kimi wa Sou Kimeta,Music,Music,1,5.3,107
8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,5.28,254
1355,Makyuu Senjou,"Action, Sci-Fi",OVA,2,5.28,422
33493,Promised Town,"Action, Mecha, Sci-Fi",ONA,1,5.28,218
3799,Speed,Comedy,Movie,1,5.28,525
29173,Tensai Banpaku Opening,Dementia,ONA,1,5.28,242
33026,Time Bokan 24,"Adventure, Comedy, Mecha",TV,Unknown,5.28,2243
30241,Umo,Music,Music,1,5.28,107
30330,Utsukushii Hoshi,Dementia,Movie,1,5.28,114
3306,Aoki Honoo,"Drama, Romance, Seinen",OVA,1,5.27,1312
11679,Chainsaw Maid,"Comedy, Horror, Supernatural, Thriller",ONA,1,5.27,2373
8680,Fuyu no Yoru no Ohanashi,"Kids, Music, Slice of Life",Music,1,5.27,172
32291,Kakegae no,Drama,ONA,1,5.27,103
7446,Karo to Piyobupt: Sandwich,Comedy,Movie,1,5.27,348
29633,Kiseki,Dementia,Movie,1,5.27,130
19125,Mogura no Adventure,"Adventure, Kids",Special,1,5.27,213
9506,Prism Magical: Prism Generations!,"Comedy, Ecchi, Magic",OVA,1,5.27,1733
2262,Sin: The Movie,"Action, Horror, Police, Sci-Fi, Shounen, Supernatural",OVA,1,5.27,3117
681,Tenbatsu Angel Rabbie☆,"Comedy, Magic, Sci-Fi",OVA,1,5.27,1192
24861,Akaoni to Aooni no Tango,Music,Music,1,5.26,164
1031,Hanare Toride no Yonna,"Adventure, Fantasy",Movie,1,5.26,1748
1855,JaJa Uma! Quartet,"Adventure, Comedy, Fantasy, Magic, Shounen",OVA,2,5.26,869
7843,Kiekaketa Monogataritachi no Tame ni,Dementia,Movie,1,5.26,448
20725,"Lies, Lies.",Music,Music,1,5.26,185
31834,Mormorando,,Movie,1,5.26,181
1287,Odin: Koushi Hansen Starlight,"Action, Adventure, Drama, Sci-Fi",Movie,1,5.26,1408
28687,Poker,Music,Music,1,5.26,311
8958,Potecco Babies,Comedy,ONA,2,5.26,184
2967,Saishuu Shiken Kujira,"Comedy, Ecchi, Mystery, School, Supernatural",ONA,12,5.26,3264
4390,Sora no Momotarou,"Adventure, Comedy, Military",Movie,1,5.26,525
2181,TANK S.W.A.T. 01,Mecha,OVA,1,5.26,1332
32384,The New A-Class.: Next Stage with YOU,"Cars, Music",ONA,1,5.24,342
23401,Tobacco wa Dasai,"School, Slice of Life",ONA,1,5.26,222
6281,Asylum Session,"Sci-Fi, Seinen",Movie,1,5.25,2678
10710,Houkago no Pleiades: Manner Movie,Magic,Movie,1,5.25,1773
7445,Karo to Piyobupt: Ouchi,Comedy,Movie,1,5.25,351
24363,Kitsune to Circus,"Comedy, Kids",Movie,1,5.25,128
23387,Master of Torque,"Action, Sci-Fi",ONA,4,5.25,693
30073,Onaka no Ookina Ouji-sama,Music,Music,1,5.25,115
25549,Psychedelic Afternoon,Music,Music,1,5.25,462
30334,Sleepy,Dementia,Movie,1,5.25,111
29932,Yume,Dementia,Movie,1,5.25,127
2730,1+2=Paradise,"Comedy, Ecchi, Harem, Romance, Seinen",OVA,2,5.24,3459
28827,Doubutsu Tonarigumi,"Comedy, Historical, Kids",Movie,1,5.24,131
33871,Estima: Sense of Wonder,"Comedy, Historical, Sci-Fi",ONA,13,5.24,127
28049,Numa no Taishou,"Adventure, Comedy",Movie,1,5.24,136
675,One: Kagayaku Kisetsu e,"Drama, Supernatural",OVA,4,5.24,2285
28765,The Baby Birds of Norman McLaren,Music,Movie,1,5.24,208
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,"Action, Ecchi, Martial Arts, Sci-Fi, Shounen",OVA,3,5.23,1627
31695,Goro-chan,"Kids, Music",Music,1,5.23,142
21833,Higenashi Gogejabaru,"Comedy, Fantasy, Kids, Music",Music,1,5.23,149
6181,Highway Jenny,Fantasy,OVA,1,5.23,677
30405,Ishindenshin Shiyou,"Kids, Music",Music,1,5.23,129
10003,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",OVA,15,5.23,1551
22059,Kakumeiteki Broadway Shugisha Doumei,Music,Music,1,5.23,283
4395,Norakuro Nitouhei: Enshuu no Maki,Adventure,Movie,1,5.23,355
31912,Shinsetsu Kachikachi Yama,"Action, Fantasy, Historical",Movie,1,5.23,147
28955,Columbos,"Drama, Mystery, Police",Movie,1,5.22,132
18795,Dagram vs. Round-Facer,"Mecha, Sci-Fi, Space",Special,1,5.22,229
33434,Heybot!,"Comedy, Kids, Sci-Fi",TV,Unknown,5.22,691
28051,Kaeru San Yuushi,"Adventure, Comedy",Movie,1,5.22,140
23933,Kyutai Panic Adventure!,"Action, Martial Arts, Shounen, Super Power",Special,1,5.21,700
23053,Nisou no Kuzu,Psychological,Movie,1,5.22,265
13669,Owari no Chronicle,"Action, Adventure, Fantasy, Sci-Fi",Special,1,5.22,1623
5874,Sankou to Tako: Hyakumanryou Chinsoudou,Action,Movie,1,5.22,369
994,Sin in the Rain,Mystery,OVA,1,5.22,1674
22175,The Harmonic Gleam Vibration,Dementia,Movie,1,5.22,150
32790,Urmă (Zanzou),"Music, Supernatural, Vampire",Music,1,5.31,93
28761,0:08,Dementia,Movie,1,5.21,2386
9689,Agukaru,"Magic, Slice of Life, Supernatural",ONA,5,5.21,955
29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,5.21,161
725,First Kiss Monogatari,"Drama, Romance",OVA,1,5.21,1878
33545,Henna Omamesan,"Comedy, Parody",Special,1,5.21,185
24807,Kawaii Cook-san,Slice of Life,ONA,1,5.21,115
30077,Koro wa Yane no Ue,Music,Music,1,5.21,108
5322,Mugen Kouro,"Action, Sci-Fi, Space",ONA,4,5.21,891
7273,Nido to Mezamenu Komori Uta,"Dementia, Drama",Movie,1,5.21,591
5017,Yume no Kakera,Music,Music,1,5.21,776
31507,Ari Ningen Monogatari,,Movie,1,5.2,191
32803,Dreaming Pupa: Yumemiru Bokura,Music,Music,1,5.2,96
32247,Tekkon Kinkreet Pilot,"Action, Adventure, Psychological, Supernatural",Special,1,5.2,345
2310,Chou Kidou Densetsu DinaGiga,"Mecha, Sci-Fi",OVA,2,5.19,596
3064,Kizuoibito,"Action, Adventure, Seinen, Thriller",OVA,5,5.19,524
10584,Mononoke Dance,"Dementia, Music",Music,1,5.19,568
28197,Ofuro no Kazoe Uta,"Kids, Music",Music,1,5.19,130
32296,Present Made no Michinori,"Action, Music",ONA,1,5.19,178
15455,Sakura,Fantasy,Movie,1,5.19,355
31257,Spacy,Dementia,Movie,1,5.14,131
3513,Tanjou: Debut,"Romance, Slice of Life, Supernatural",OVA,2,5.19,392
4761,Tokyo Loop,"Comedy, Dementia",Movie,1,5.19,787
7494,Usagi to Kame,Fantasy,Movie,1,5.19,185
5872,Doubutsu Mura no Sports Day,Action,Movie,1,5.18,448
11411,Hell Target,"Horror, Sci-Fi, Space",OVA,1,5.18,629
6857,Momotarou no Umiwashi,"Historical, Kids, Military",Movie,1,5.18,569
10406,Spelunker Sensei,Comedy,OVA,1,5.18,1976
8064,Ashiaraiyashiki no Juunin-tachi.,"Action, Fantasy, Seinen, Supernatural",OVA,1,5.17,1604
8778,Avignon no Hashi de,"Kids, Music",Music,1,5.17,234
6848,Doubutsu Mura no Daisodou,Action,Movie,1,5.17,355
9337,Mayo Elle Otoko no Ko,"Comedy, School",OVA,1,5.17,820
8952,Nougyou Musume!,Comedy,Special,1,5.17,1133
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",ONA,1,5.16,449
14235,Salad Land,Fantasy,ONA,1,5.17,168
29107,Banana Mura ni Ame ga Furu,"Kids, Music",Music,1,5.16,113
11867,Cipher,"Drama, Music",OVA,1,5.15,2535
6769,Mura Matsuri,Music,Movie,1,5.16,997
7021,Ni-hiki no Sanma,Comedy,Movie,1,5.16,344
5871,Norakuro Nitouhei: Kyouren no Maki,"Action, Adventure",Movie,1,5.16,359
5880,Oshiruko,Comedy,ONA,1,5.16,749
30081,Shiawase no Uta,"Historical, Kids, Music",Music,1,5.16,96
29411,12-gatsu no Uta,Kids,Movie,1,5.15,193
6852,Ahiru no Otegara,Adventure,Movie,1,5.15,748
4389,Amada Anime Series: Super Mario Brothers,"Adventure, Comedy, Shounen",OVA,3,5.15,1552
17659,Gunnm 3D Special,"Action, Sci-Fi, Sports",OVA,1,5.15,1014
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",OVA,1,5.15,333
4392,Ooatari Sora no Entaku,Comedy,Movie,1,5.15,461
10859,Sorette♡Dakara ne!,Slice of Life,ONA,1,5.15,1223
3252,Super Express Mazinger 7,"Mecha, Sci-Fi",Movie,1,5.15,362
30404,Taku Boda,Dementia,Movie,1,5.15,115
31760,Tsuru Shitae Waka Kan,,Movie,1,5.15,195
6836,Issunboushi: Chibisuke Monogatari,"Action, Samurai",Movie,1,5.14,445
6846,Kuma ni Kuwarenu Otoko,"Adventure, Music",Movie,1,5.14,322
1286,MD Geist II: Death Force,"Mecha, Military, Sci-Fi",OVA,1,5.14,4344
2057,Ojousama Sousamou,"Action, Comedy, Mystery, Police",OVA,1,5.14,1427
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.14,205
17159,Peeping Life Specials,"Comedy, Slice of Life",Special,2,5.14,260
30074,Symphonic Variations,Music,Music,1,5.14,121
3960,Armored Core: Fort Tower Song,"Action, Mecha, Sci-Fi",ONA,1,5.13,903
765,Chou Henshin Cosprayers Specials,"Adventure, Comedy, Magic, Sci-Fi",Special,3,5.13,1480
24843,Clarinet Kowashichatta,Music,Music,1,5.13,111
22427,Computer Obaachan,"Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.13,161
2232,Funny Pets,Comedy,TV,12,5.13,361
28897,Ganso Banana no Tamashii,"Kids, Music",Music,1,5.13,108
23065,Kaidan,Supernatural,Movie,1,5.13,293
600,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",TV,12,5.13,6991
29766,Playground,Dementia,Movie,1,5.11,195
8732,Yuuki Hitotsu wo Tomo ni Shite,Music,Music,1,5.13,202
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,5.12,137
13513,Anima,Music,Movie,1,5.12,952
5904,B.B. Fish,"Drama, Romance, Seinen",OVA,1,5.12,835
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",OVA,1,5.12,557
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,"Action, Shoujo",OVA,1,5.12,3259
28587,Modern,,Movie,1,5.12,237
21891,Natsumi Step!,Music,Music,1,5.12,136
752,Osakana wa Ami no Naka,"Drama, Shounen Ai",OVA,1,5.12,5435
10763,Robot Taekwon V,"Action, Mecha",Movie,1,5.11,191
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.12,170
31513,Aoki Seimei Hoken,Comedy,Special,1,5.11,158
112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555
5299,Coffee Tadaiku,Slice of Life,Movie,1,5.11,413
31831,Fantasy,,Movie,1,5.12,193
28993,Hand Soap,"Dementia, Psychological",Movie,1,5.11,246
1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action, Comedy, School",Movie,1,5.11,1243
7259,Kenju Giga,"Parody, Psychological",Movie,1,5.11,480
7809,3-tsu no Kumo,Dementia,Movie,3,5.1,918
1626,Genma Taisen,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055
30424,Instant Music,Music,Music,1,5.1,164
32739,JRA Hokan Keikaku,"Action, Mecha",ONA,3,5.1,924
4250,Kore ga UFO da! Soratobu Enban,"Sci-Fi, Space",Movie,1,5.1,518
8733,Tousan no Tsukutta Uta,"Fantasy, Music",Music,1,5.1,205
19811,Waanabi.jk,"Comedy, School, Slice of Life",Special,2,5.1,579
29905,"Yasashii Fue, Tori, Ishi",Dementia,Movie,1,5.1,139
28951,Beluga,"Dementia, Horror",Movie,1,5.09,330
8645,Kitte no Nai Okurimono,"Kids, Music",Music,1,5.09,223
4394,Norakuro Gochou,Adventure,Movie,1,5.09,444
6832,Shoujouji no Tanuki-bayashi Ban Danemon,Supernatural,Movie,1,5.09,628
6837,Tengu Taiji,Comedy,Movie,1,5.09,501
12919,Yoru no Hi,Psychological,Movie,1,5.07,357
4733,Blue Remains,"Adventure, Sci-Fi",Movie,1,5.08,304
32765,Cherry Blossom (Music),Music,Music,1,5.08,113
21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249
29944,Kuchao,Dementia,Movie,1,5.08,184
31833,Metamorphose,,Movie,1,5.08,175
23023,Peaceful Times (F02) Petit Film,Music,Music,1,5.07,1650
5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024
7485,Urashima Tarou,Historical,Movie,1,5.08,409
25291,Yomiuri Shimbun,Historical,Special,1,5.08,314
31014,Aru Zombie Shoujo no Sainan,"Action, Horror",Special,1,5.07,360
8730,Metropolitan Museum,"Fantasy, Kids, Music",Music,1,5.07,242
6842,Oyoge ya Oyoge,Sports,Movie,1,5.07,349
5656,PuriGorota: Uchuu no Yuujou Daibouken,"Adventure, Kids, Sci-Fi",OVA,1,5.07,2068
8957,Susume! Gachimuchi Sankyoudai,Comedy,ONA,1,5.07,132
2974,The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872
20707,&quot;0&quot;,Music,Music,1,5.06,1170
33975,3-Nen D-Gumi Glass no Kamen,"Comedy, Parody, School",TV,13,5.06,836
31267,Akuma no Kairozu,Dementia,Movie,1,5.06,131
13715,Kennel Tokorozawa,"Comedy, Ecchi, School",OVA,1,5.06,535
7025,Kiseichuu no Ichiya,"Dementia, Horror",Movie,1,5.06,1046
10742,Saru to Kani no Gassen,Drama,Movie,1,5.06,200
8968,Shogi Hour,"Comedy, Game, Parody",ONA,1,5.06,416
13795,The Green Wind,Fantasy,Special,1,5.06,295
9777,Umacha,Slice of Life,Special,2,5.06,748
7810,Yami wo Mitsumeru Hane,Dementia,Movie,1,5.06,500
30399,Arigatou Gomennasai,,Movie,1,5.05,115
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,"Comedy, Game, Space",TV,Unknown,5.04,1624
12803,Chinkoroheibei Tamatebako,"Comedy, Fantasy, Kids",Movie,1,5.05,350
6841,Maabou no Kinoshita Toukichirou,Samurai,Movie,1,5.05,442
4266,Vie Durant,"Drama, Sci-Fi, Vampire",ONA,8,5.05,794
29865,BAR Kiraware Yasai,Comedy,TV,13,5.04,1785
5838,Furudera no Obake-soudou,"Action, Adventure",Movie,1,5.04,531
31759,Hakubutsushi,Dementia,Movie,1,5.04,191
18149,Ishida to Asakura Special,"Comedy, School, Seinen",Special,1,5.04,2334
25533,Many Mary,Music,Music,1,5.04,153
5158,Noisy Birth,"Dementia, Music",Music,1,5.04,3279
14125,Otogi no Kuni no Birthday,"Kids, Music",Music,1,5.04,144
30400,Yakusoku,Dementia,Movie,1,5.04,107
32804,Ainone,"Drama, Music",Music,1,5.03,136
8716,Arigatou Thank You,"Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291
22165,Chirico,Dementia,Movie,1,5.03,164
7512,Dambo,"Fantasy, Music",Music,1,5.03,316
10627,Ski Jumping Pairs: Road to Torino 2006,"Comedy, Sports",Movie,1,5.03,187
29902,A Play,Music,Music,1,5.02,185
32293,Kerorinpasu,Music,ONA,1,5.02,98
29933,MTV Japan Station ID,Music,Special,2,5.02,147
22417,Quantum Leap,"Action, Music",Music,1,5.02,184
30401,Rule,Dementia,Movie,1,5.02,106
6346,Cherry no Manma,"Comedy, Romance, Shoujo",OVA,1,5.01,1061
30332,Comics,Dementia,Movie,1,5.02,160
1529,De:vadasy,"Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269
21831,Dracula no Uta,"Kids, Music, Vampire",Music,1,5.01,246
30427,Mr. Empty,Music,Music,1,5.01,92
32295,Ai Sky Tree 21,Action,ONA,1,5,137
29597,Hana,Comedy,Movie,1,5,207
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,1,5,475
7032,Kitte no Gensou,Comedy,Movie,1,5,428
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",TV,6,5,1817
30078,Beautiful Name,Kids,Movie,1,4.99,116
17076,Chagama Ondo,"Comedy, Supernatural",Movie,1,4.99,322
29768,Fantastic Cell,Dementia,Movie,1,4.99,220
10436,Animal Dance,"Dementia, Music",Movie,1,4.98,412
5870,Hibari no Yadogae,Action,Movie,1,4.98,519
9744,Issho ni Training Ofuro: Bathtime with Hinako &amp; Hiyoko,"Ecchi, Sports",OVA,1,4.98,5779
30335,Portrait,Dementia,Movie,1,4.98,112
4966,Jigazou,Comedy,Movie,1,4.97,1152
1995,Lingerie Senshi Papillon Rose,"Ecchi, Magic, Parody, Sci-Fi",OVA,1,4.97,4017
8671,Raja Maharaja,"Music, Slice of Life",Music,1,4.97,183
5715,Arcade Gamer Fubuki Extra,"Action, Adventure, Comedy, Ecchi, Game, Parody, School",Special,1,4.96,1039
4393,Kokka Kimigayo,"Historical, Music",Movie,1,4.96,755
5602,Navia Dratp,"Fantasy, Music",ONA,5,4.96,281
30659,Nouryou Anime: Denkyuu Ika Matsuri,"Dementia, Horror, Psychological",Movie,1,4.96,234
33119,Tokyogurashi!,"Music, Parody",ONA,1,4.97,1331
15527,Hanabeam,Music,Music,1,4.95,290
29941,Million Doll,Music,TV,11,4.95,8389
3490,Rayca,Sci-Fi,OVA,1,4.95,841
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,"Action, Historical, Supernatural, Thriller",Movie,1,4.95,2229
20153,Hana no Hi,"Comedy, Dementia",Movie,1,4.94,217
32400,KochinPa!,Comedy,TV,12,4.94,529
6850,Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military",Movie,1,4.94,443
29681,Odoroki Ban,Dementia,Movie,1,4.94,148
33042,Zonmi-chan: Halloween☆Special Movie!,"Comedy, Horror",ONA,1,4.94,276
32779,Anygedybudybombom,Music,Music,1,4.93,92
19297,Ketsuekigata-kun! Featuring Yuri &amp; Nasuno,Comedy,Special,1,4.93,1783
30705,Makura no Danshi,Shoujo,TV,12,4.93,19386
8604,Oshiri Kajiri Mushi,"Comedy, Music",Music,1,4.93,495
31761,Sayokyoku,"Comedy, Dementia",Movie,1,4.93,210
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Comedy, Slice of Life",TV,12,4.92,5888
6392,Issho ni Training: Training with Hinako,"Ecchi, Sports",OVA,1,4.92,11989
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia,Movie,1,4.92,132
28655,PiKA PiKA,,Movie,1,4.92,289
30104,Seichou Rap,Music,Music,1,4.93,105
9976,Wakaranai Buta,Drama,Movie,1,4.92,333
28831,Anomalies,Psychological,Special,1,4.91,238
22385,a_caFe,"Fantasy, Music",Music,1,4.91,343
6431,Chameko no Ichinichi,Comedy,Movie,1,4.91,488
19231,Jam,"Fantasy, Music",Music,1,4.91,343
30666,Memories: Younenki no Joukei,Dementia,Movie,1,4.91,133
18463,Sign,"Music, Sci-Fi",Music,1,4.91,192
29105,Aruite Mikka!,"Comedy, Kids, Music",Music,1,4.9,101
7192,Choujikuu Romanesque Samy: Missing 99,"Action, Sci-Fi",OVA,1,4.9,508
19213,Lost Utopia,"Action, Fantasy, Music, Seinen, Supernatural",Movie,1,4.9,486
22163,Natsu no Shisen 1942,Dementia,Movie,1,4.9,167
1009,Battle Spirits: Ryuuko no Ken,"Action, Comedy, Martial Arts, Shounen",OVA,1,4.89,1708
6831,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,Supernatural,Movie,1,4.89,593
8751,Kaijuu no Ballad,"Comedy, Fantasy, Music",Music,1,4.89,281
29906,Kakari,Psychological,Movie,1,4.89,122
13541,Rui no Masaiban,Comedy,ONA,1,4.89,251
33814,Ao Oni The Animation,Horror,TV,Unknown,4.88,7413
2146,Canary,"Fantasy, Music, Romance, School",OVA,1,4.88,1212
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,"Adventure, Comedy, Magic, Sci-Fi",Movie,1,4.88,1650
28641,Great Rabbit,Psychological,Movie,1,4.84,387
7501,Kintarou Taiiku Nikki,Comedy,Movie,1,4.88,174
20955,Peeping Life: YouTuber-kun,Comedy,ONA,4,4.87,245
1102,Urda,"Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248
30326,Ushi Atama,Dementia,Movie,1,4.87,120
8661,Chimuchimucheri ChimChimCheree,"Kids, Music, Slice of Life",Music,1,4.86,331
33690,Nazotokine,Game,TV,12,4.86,7284
7031,Satsujinkyou Jidai,Fantasy,Movie,1,4.86,670
8647,Self-Portrait,"Comedy, Demons",Special,1,4.86,435
22171,Tanaami Keiichi no Shouzou,Dementia,Movie,1,4.86,170
32298,Nakanaori,"Action, Samurai",ONA,1,4.85,192
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Fantasy,Movie,1,4.85,411
29871,Shinsei Kamattechan,"Music, Sci-Fi",Music,1,4.85,143
23063,Usagi ga Kowai,"Dementia, Game, Horror",Movie,1,4.85,610
30429,Utsukushii,Music,Music,1,4.85,109
29311,Shousei Shikisai Gensou,Music,Movie,1,4.84,232
7020,Fashion,"Comedy, Dementia",Movie,1,4.83,251
29907,Fue,Dementia,Movie,1,4.83,141
31584,Henkei Sakuhin Dai 1-ban,Dementia,Movie,1,4.83,117
5020,Zettai Shougeki: Platonic Heart,"Action, Ecchi, Martial Arts",OVA,5,4.83,10887
7882,Ramen Tenshi Pretty Menma,"Comedy, Magic, Parody",Special,1,4.82,2889
30480,Bara Bara Film,Dementia,Movie,1,4.81,110
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",OVA,1,4.81,890
8646,44-hiki no Neko,"Kids, Music",Music,1,4.8,855
28981,Ame-iro Cocoa,"Comedy, Slice of Life",TV,12,4.8,14295
6839,Hinomaru Tarou: Musha Shugyou no Maki,"Action, Samurai",Movie,1,4.8,410
32288,Jingle,Fantasy,ONA,1,4.8,214
30418,Petit Manga,Dementia,Movie,1,4.8,103
31633,Sushi Police,"Comedy, Police",TV,13,4.8,9096
4462,Tairiki Tarou no Mucha Shuugyou,Action,Movie,1,4.8,852
8663,Yokoo&#039;s 3 Animation Films,"Psychological, Romance",OVA,3,4.8,440
31832,Zawazawa,,Movie,1,4.8,216
29293,Isu,Dementia,Movie,1,4.79,259
17151,Mogu Mogu,Music,Music,1,4.79,217
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",Movie,1,4.78,432
3113,Pinky Street,"Comedy, Slice of Life",OVA,2,4.78,619
22415,Aoi Heya,"Fantasy, Music",Music,1,4.77,253
33276,Konnichiwa Onara Gorou,Comedy,ONA,1,4.76,483
6654,Namakura Gatana,"Comedy, Samurai",Movie,1,4.76,848
1765,Vampire Sensou,"Super Power, Supernatural, Vampire",OVA,1,4.76,2002
13421,Wheels,Comedy,OVA,1,4.76,314
28339,2005-nen Uchuu no Tabi,"Dementia, Sci-Fi, Space",Special,1,4.75,657
2972,Kindan no Mokushiroku: Crystal Triangle,"Adventure, Demons, Military, Mystery",OVA,1,4.75,878
13359,PistStar,Magic,ONA,1,4.74,266
7071,Shoujouji no Tanuki-bayashi,Kids,Movie,1,4.74,475
16692,Jigoku Youchien,"Demons, Kids, School",ONA,12,4.73,1062
7026,Mado,Comedy,Movie,1,4.73,454
9318,Samero,Dementia,Movie,1,4.73,403
5868,Haru no Uta,Music,Movie,1,4.72,641
6000,Haruwo,Action,OVA,1,4.72,493
29952,Kairaku no Sono,"Dementia, Music",Movie,1,4.72,188
5661,Umi no Momotarou,Samurai,Movie,1,4.72,525
30664,Jinkou no Rakuen,Dementia,Movie,1,4.71,133
31578,JK Meshi!,Comedy,TV,26,4.71,7131
28647,Kappo,,Movie,1,4.71,335
31501,Master Blaster,"Dementia, Music",Music,1,4.71,165
30331,Motion Lumine,Dementia,Movie,1,4.71,124
4934,A.F,"Action, Mecha, Sci-Fi",Special,1,4.7,646
13793,Fashion no Hajimari,Comedy,ONA,1,4.7,352
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",OVA,2,4.7,573
